-0.014,-0.133,0.972,3.906,-0.061,-1.221
-0.010,-0.133,0.969,3.967,-0.183,-1.282
-0.012,-0.134,0.967,4.028,-0.732,-0.977
-0.013,-0.132,0.969,4.272,-0.977,-0.488
-0.015,-0.133,0.969,4.333,-0.793,0.000
-0.012,-0.133,0.968,4.456,-0.183,0.732
-0.009,-0.135,0.967,4.700,-0.244,1.892
-0.015,-0.134,0.973,4.761,-0.549,2.930
-0.016,-0.131,0.972,4.578,-0.427,3.540
-0.015,-0.134,0.971,4.517,-0.122,3.845
-0.014,-0.134,0.971,4.517,-0.061,3.845
-0.013,-0.132,0.973,4.456,-0.122,3.662
-0.015,-0.130,0.971,4.150,-0.122,3.296
-0.017,-0.130,0.974,4.333,-0.122,3.052
-0.013,-0.130,0.969,4.456,0.000,2.441
-0.013,-0.131,0.972,4.333,-0.122,1.709
-0.014,-0.129,0.970,4.211,-0.244,0.977
-0.013,-0.131,0.971,4.089,-0.061,0.610
-0.011,-0.131,0.970,4.028,-0.122,0.366
-0.014,-0.131,0.973,4.150,-0.305,0.305
-0.012,-0.132,0.970,3.906,0.000,-0.122
-0.014,-0.132,0.971,4.150,-0.183,0.061
-0.011,-0.131,0.968,4.333,-0.183,0.610
-0.009,-0.132,0.969,4.272,-0.244,1.221
-0.014,-0.132,0.971,4.639,-0.732,1.709
-0.015,-0.130,0.972,4.761,-0.427,1.953
-0.013,-0.132,0.969,4.822,0.061,2.380
-0.011,-0.131,0.968,4.761,-0.122,2.808
-0.013,-0.130,0.970,4.883,-0.549,3.296
-0.013,-0.130,0.971,4.700,-0.610,3.052
-0.014,-0.131,0.972,4.822,-0.427,2.686
-0.012,-0.131,0.970,4.761,0.061,2.441
-0.011,-0.131,0.971,4.700,-0.061,2.319
0.411,-1.897,3.036,-5.127,-8.057,13.367
-0.053,-1.912,3.904,-73.730,7.507,27.954
0.069,-1.604,2.728,-157.654,38.879,22.827
0.044,-1.230,2.394,-202.209,50.903,14.221
-0.085,-1.180,2.151,-221.741,48.950,5.676
-0.033,-0.906,1.739,-234.253,54.932,10.010
0.095,-0.705,1.149,-244.202,53.650,12.268
0.108,-0.397,0.494,-246.277,46.509,13.733
0.204,-0.048,-0.030,-238.770,33.386,15.686
0.041,0.356,-0.218,-200.134,11.780,21.362
0.079,0.356,-0.367,-175.415,-1.770,18.127
-0.097,0.509,-0.992,-154.236,-9.338,5.737
-0.131,0.676,-1.207,-55.603,-29.724,-0.488
-0.197,1.963,-0.891,70.374,-59.753,-20.996
-0.148,0.796,-0.858,21.057,-60.852,-63.843
-0.085,1.498,-0.801,4.456,-49.377,-61.890
-0.029,0.552,-0.678,19.653,-33.569,-59.082
0.009,1.495,-0.547,92.224,-26.611,-37.781
-0.001,1.331,-0.435,67.871,-15.442,-29.602
-0.061,1.074,-0.166,47.913,-4.578,-10.071
0.006,0.835,0.004,53.711,4.456,2.930
0.119,0.686,0.056,71.045,10.925,12.817
0.131,0.667,0.042,87.830,5.615,15.747
0.059,0.685,0.047,101.013,-3.113,10.193
-0.014,0.571,0.179,119.141,-7.141,3.479
0.027,0.204,0.531,135.315,-10.681,0.854
-0.076,0.011,0.751,139.771,-18.311,5.676
-0.192,-0.023,0.807,141.479,-28.870,8.301
-0.144,-0.544,1.762,144.470,-32.898,0.732
-0.006,-1.102,2.306,134.827,-17.639,-0.732
0.296,-0.853,1.743,109.863,9.155,23.682
0.238,-0.526,1.393,86.914,23.071,32.227
-0.000,-0.373,1.521,76.294,29.602,24.719
-0.073,-0.267,1.405,72.144,35.828,20.325
-0.070,-0.208,1.149,70.496,37.292,18.616
-0.052,-0.099,0.930,67.749,29.602,13.672
0.005,-0.051,0.892,64.514,20.447,7.446
0.083,-0.177,1.112,63.904,7.812,4.944
0.049,-0.282,1.178,62.439,-4.395,7.996
0.068,-0.208,1.059,55.298,-12.634,8.057
0.104,-0.157,1.005,48.523,-19.226,-0.671
0.113,-0.112,0.991,43.945,-25.269,-9.644
0.125,-0.077,0.917,42.908,-25.330,-13.977
0.104,-0.038,0.830,44.312,-22.583,-14.343
0.060,0.034,0.697,47.424,-16.846,-12.878
-0.006,0.120,0.554,52.917,-10.681,-10.193
-0.062,0.204,0.452,62.988,-6.958,-6.775
-0.093,0.168,0.426,77.942,-5.859,-2.625
-0.096,0.087,0.528,90.637,-5.371,3.357
-0.081,-0.043,0.669,96.985,2.258,6.348
-0.056,-0.171,0.737,101.624,9.277,8.545
-0.065,-0.295,1.010,101.929,12.512,9.766
-0.027,-0.631,1.466,99.487,10.559,8.911
-0.059,-1.027,1.946,94.727,3.601,9.399
1.331,-1.153,2.638,75.439,-1.526,9.583
-0.755,-1.865,2.979,70.374,-60.730,14.282
0.136,-0.317,-0.042,-6.531,-6.836,4.700
-0.214,-0.397,1.453,-7.263,-4.211,-17.700
-0.291,-0.546,1.628,-31.189,-8.057,-13.977
-0.121,-0.466,1.264,-5.310,25.452,2.502
-0.125,-0.280,0.853,-8.911,13.123,12.146
-0.012,-0.192,0.855,-13.062,8.972,5.920
0.066,-0.198,0.921,-16.174,5.371,2.563
0.158,-0.160,0.843,-11.719,4.639,1.709
0.156,-0.124,0.746,-10.132,3.418,1.404
0.091,-0.097,0.763,-11.902,-0.549,-2.197
0.036,-0.091,0.773,-8.728,-0.732,-2.075
-0.012,-0.076,0.762,-2.930,-1.526,0.732
-0.056,-0.090,0.769,1.282,-3.540,1.038
-0.088,-0.143,0.827,2.747,-4.028,-2.441
-0.078,-0.188,0.880,5.432,-3.967,-2.502
-0.048,-0.215,0.922,9.399,-3.174,1.160
-0.007,-0.251,0.962,12.085,-2.747,3.906
0.016,-0.274,0.997,10.681,-2.075,3.906
0.017,-0.282,1.000,8.789,-2.136,2.869
0.010,-0.280,0.999,7.507,-2.502,2.686
-0.005,-0.277,1.000,6.836,-3.174,2.625
-0.007,-0.263,0.980,6.653,-3.052,3.113
-0.013,-0.248,0.962,6.470,-2.625,3.723
-0.019,-0.252,0.961,6.592,-2.319,3.479
-0.020,-0.239,0.944,5.432,-1.343,2.258
-0.018,-0.220,0.921,4.822,-0.549,0.977
-0.013,-0.210,0.906,5.127,0.366,0.488
-0.010,-0.205,0.901,6.287,0.549,0.916
-0.010,-0.203,0.898,7.202,0.427,1.160
-0.007,-0.206,0.905,8.362,0.366,0.610
-0.005,-0.242,0.958,9.155,0.244,0.244
-0.011,-0.264,0.970,9.521,-0.732,0.793
-0.004,-0.265,0.968,9.338,-2.014,0.854
0.005,-0.267,0.982,8.789,-2.686,0.488
0.006,-0.268,0.973,8.118,-2.441,0.671
-0.003,-0.252,0.946,7.812,-1.831,1.465
-0.019,-0.235,0.930,7.812,-2.014,2.075
-0.027,-0.221,0.913,7.996,-1.770,2.197
-0.025,-0.206,0.892,8.911,-1.099,2.258
-0.018,-0.197,0.880,9.888,-0.793,2.075
-0.015,-0.192,0.872,11.475,-1.099,2.197
-0.010,-0.178,0.852,13.245,-1.343,2.075
-0.002,-0.176,0.842,15.320,-1.648,1.526
-0.000,-0.204,0.881,17.334,-2.136,0.916
-0.000,-0.229,0.917,18.677,-1.831,0.916
-0.003,-0.247,0.919,19.287,-1.221,0.854
0.114,-0.628,1.417,19.592,-2.747,1.038
-0.036,-0.382,1.159,18.188,-13.428,0.916
-0.001,-0.313,0.778,9.705,-1.953,-2.014
-0.112,-0.332,1.145,2.014,-4.639,-4.700
-0.123,-0.290,0.986,2.258,-1.160,-3.967
-0.057,-0.233,0.881,3.906,4.211,-0.427
0.005,-0.262,0.967,4.150,1.648,1.892
0.029,-0.248,0.922,6.226,2.136,4.517
0.029,-0.249,0.914,7.385,0.061,4.700
0.009,-0.277,0.958,6.592,-2.869,1.892
-0.020,-0.271,0.960,5.432,-3.357,-0.061
-0.032,-0.274,0.949,5.615,-2.930,0.122
-0.021,-0.265,0.945,5.188,-2.441,0.854
-0.012,-0.260,0.937,5.554,-2.502,1.282
-0.019,-0.264,0.941,5.920,-2.808,1.099
-0.026,-0.272,0.957,6.104,-2.747,1.282
-0.020,-0.276,0.953,5.798,-2.136,1.282
0.473,-1.518,2.626,-22.705,14.038,10.132
0.076,-2.177,3.996,-56.091,24.048,30.457
0.009,-1.720,2.921,-135.803,61.768,32.410
0.037,-1.197,2.192,-191.956,65.430,27.527
0.027,-1.039,2.150,-213.623,45.349,15.381
0.047,-1.054,1.847,-223.694,44.739,13.306
0.151,-0.581,0.979,-233.643,49.255,24.658
0.153,-0.324,0.507,-234.253,48.706,26.001
0.217,-0.143,0.291,-224.792,31.738,23.926
0.183,0.045,0.012,-210.327,21.667,23.926
0.172,0.521,-0.588,-190.063,13.855,23.376
0.287,0.181,-0.631,-159.546,2.136,18.738
0.057,0.837,-1.381,19.653,-20.264,30.396
-0.111,2.540,-1.332,131.531,-60.852,14.771
-0.165,1.110,-0.880,-7.812,-54.443,-37.354
0.003,0.318,-0.760,2.563,-37.659,-38.574
-0.059,2.000,-0.668,139.832,-53.162,-25.879
-0.265,1.362,-0.627,81.787,-40.222,-32.715
-0.264,1.158,-0.406,18.738,-21.729,-18.494
-0.349,1.022,-0.174,37.537,-16.602,-3.784
-0.236,0.784,-0.070,63.416,-3.845,8.789
-0.180,0.728,-0.123,83.740,2.502,16.907
-0.207,0.828,-0.223,102.295,0.122,13.428
-0.233,0.754,-0.080,125.793,-2.197,3.479
-0.155,0.167,0.662,148.499,-4.333,-4.517
-0.183,-0.382,1.232,152.954,-8.362,-3.662
-0.107,-0.366,1.060,146.057,-13.794,3.784
0.048,-0.312,1.036,139.465,-18.188,1.587
0.119,-0.502,1.465,138.245,-26.428,-1.465
0.238,-0.637,1.556,135.986,-21.423,2.441
0.380,-0.446,1.213,124.634,-6.775,3.174
0.334,-0.245,0.963,116.150,4.456,2.869
0.233,-0.160,0.894,113.831,12.756,2.991
0.104,-0.172,0.861,115.417,16.907,5.676
0.008,-0.155,0.784,115.784,18.982,9.094
-0.031,-0.283,1.006,115.723,17.944,10.376
-0.069,-0.581,1.349,116.272,6.226,11.902
-0.120,-0.780,1.681,108.643,-2.258,12.146
0.003,-1.054,1.984,92.957,-3.723,6.165
0.034,-1.162,2.130,69.336,-6.470,-1.160
0.123,-1.093,1.957,39.612,-4.456,-5.981
0.094,-0.939,1.787,16.663,-3.784,-8.179
-0.003,-0.825,1.701,1.648,-3.662,-7.324
-0.094,-0.604,1.486,-8.850,-1.831,-4.578
-0.093,-0.370,1.130,-15.381,-0.610,-3.296
-0.063,-0.189,0.900,-17.639,0.000,-2.808
-0.014,-0.103,0.782,-17.395,0.488,-3.052
0.007,-0.036,0.754,-14.587,1.831,-2.136
0.001,-0.010,0.698,-10.681,2.319,-0.427
0.006,0.045,0.634,-6.409,2.502,1.831
0.011,0.080,0.606,-0.366,2.075,3.296
0.027,0.091,0.592,6.592,1.160,4.028
0.035,0.092,0.563,13.245,0.122,3.723
0.034,0.083,0.562,19.653,-0.916,3.296
0.030,0.049,0.618,26.367,-1.770,3.418
0.015,0.016,0.658,33.813,-3.479,3.967
0.007,-0.083,0.796,40.161,-5.859,2.930
-0.001,-0.269,1.036,44.556,-7.751,1.587
0.027,-0.428,1.178,44.739,-7.874,1.282
0.016,-0.477,1.255,41.809,-8.240,1.648
-0.002,-0.540,1.290,35.034,-8.057,0.549
-0.021,-0.551,1.311,27.100,-6.287,-0.488
-0.042,-0.545,1.312,18.555,-4.517,-0.854
-0.053,-0.526,1.279,11.169,-2.502,-0.488
-0.055,-0.457,1.188,4.211,-0.488,0.244
-0.039,-0.353,1.082,-0.916,0.732,0.427
-0.005,-0.286,0.999,-3.052,1.709,0.305
0.013,-0.247,0.952,-3.601,2.136,0.916
0.019,-0.210,0.891,-3.418,1.953,1.709
