0.739,-1.023,0.608,85.571,12.024,333.130
0.136,-1.011,0.732,92.468,7.507,343.384
-0.440,-0.914,0.943,93.933,0.732,340.454
-1.034,-0.810,1.215,91.125,-7.507,323.792
-1.609,-0.646,1.529,84.106,-17.761,294.983
-2.188,-0.430,1.777,68.787,-23.254,254.150
-2.486,-0.240,1.849,48.035,-17.822,200.317
-2.612,-0.132,1.892,27.039,-10.437,137.390
-2.509,-0.085,1.838,9.705,-7.935,73.242
-2.317,-0.089,1.708,-2.625,-4.395,15.747
-1.513,-0.119,1.527,-12.695,-0.183,-29.358
-0.801,-0.197,1.247,-22.400,10.559,-60.730
-0.359,-0.187,1.054,-31.250,22.400,-81.055
-0.144,-0.237,1.012,-38.208,20.996,-98.572
-0.034,-0.270,0.951,-44.556,9.216,-112.793
-0.025,-0.319,0.901,-49.011,-4.211,-125.305
0.031,-0.359,0.924,-50.598,-12.817,-134.460
0.070,-0.419,0.897,-50.476,-20.569,-142.883
0.082,-0.426,0.835,-49.438,-23.376,-148.132
0.163,-0.371,0.877,-47.058,-19.348,-150.085
0.186,-0.340,0.890,-44.739,-14.893,-149.963
0.164,-0.266,0.802,-42.969,-10.925,-148.987
0.140,-0.204,0.727,-40.527,-7.690,-148.193
0.108,-0.179,0.703,-36.499,-5.981,-148.743
0.123,-0.142,0.696,-32.104,-4.517,-149.963
0.188,-0.167,0.676,-27.771,-2.563,-150.696
0.252,-0.130,0.670,-23.315,-1.282,-149.963
0.380,-0.144,0.717,-17.700,-0.244,-148.071
0.492,-0.202,0.785,-12.207,0.916,-145.142
0.605,-0.232,0.814,-8.362,2.136,-139.465
0.723,-0.247,0.897,-5.249,3.845,-130.676
0.888,-0.331,1.006,-3.113,5.920,-121.582
1.005,-0.324,1.005,-4.639,8.545,-107.544
1.026,-0.278,0.944,-7.690,10.803,-89.722
0.995,-0.253,0.905,-9.216,11.414,-72.449
0.918,-0.207,0.882,-8.911,10.559,-56.274
0.810,-0.172,0.841,-6.836,8.057,-41.199
0.674,-0.143,0.828,-5.188,4.639,-30.151
0.563,-0.116,0.821,-3.479,2.014,-21.729
0.472,-0.090,0.812,-1.465,0.122,-15.320
0.403,-0.074,0.812,1.038,-0.793,-10.437
0.353,-0.086,0.848,3.784,-1.282,-6.836
0.322,-0.107,0.867,6.409,-0.916,-4.395
0.294,-0.115,0.865,7.935,-0.549,-2.014
0.268,-0.114,0.874,9.399,-1.038,-0.244
0.250,-0.120,0.903,10.742,-2.319,0.671
0.241,-0.134,0.919,11.841,-3.296,1.160
0.237,-0.132,0.908,12.207,-4.089,1.343
0.240,-0.128,0.913,12.634,-4.883,1.465
0.247,-0.144,0.934,13.367,-5.554,1.404
0.246,-0.146,0.946,13.794,-6.287,1.465
0.233,-0.165,0.954,13.916,-7.080,1.770
0.223,-0.168,0.963,13.367,-7.629,1.648
0.224,-0.183,0.987,12.756,-8.667,1.465
0.215,-0.184,0.979,11.475,-8.911,1.282
0.194,-0.174,0.963,9.949,-9.155,1.160
0.182,-0.164,0.954,8.728,-8.911,1.160
0.174,-0.158,0.951,7.996,-8.667,0.977
0.170,-0.153,0.944,7.874,-8.606,0.610
0.171,-0.149,0.943,7.874,-8.423,0.671
0.182,-0.158,0.964,8.362,-8.057,0.549
0.188,-0.172,0.974,8.728,-7.507,0.427
0.180,-0.170,0.969,8.728,-6.836,0.977
0.170,-0.170,0.965,8.545,-6.348,1.648
0.163,-0.168,0.963,8.484,-5.798,1.709
0.160,-0.166,0.957,8.362,-5.371,1.465
0.167,-0.164,0.953,7.935,-4.944,1.404
0.174,-0.161,0.946,7.629,-4.761,1.282
0.178,-0.161,0.947,7.507,-4.700,1.099
0.182,-0.165,0.953,7.324,-4.517,0.916
0.183,-0.172,0.962,7.141,-4.395,0.671
0.183,-0.174,0.965,7.019,-4.333,0.549
0.177,-0.172,0.962,6.775,-4.089,0.610
0.173,-0.167,0.953,6.409,-3.723,0.793
0.169,-0.161,0.944,6.104,-3.540,0.793
0.174,-0.161,0.945,6.042,-3.174,0.854
0.176,-0.162,0.943,6.226,-2.930,0.854
0.179,-0.164,0.944,6.287,-2.808,1.038
0.182,-0.173,0.962,6.165,-2.563,1.038
0.178,-0.180,0.971,5.920,-2.625,1.038
0.173,-0.177,0.961,5.432,-2.197,1.099
0.168,-0.170,0.950,5.066,-1.831,1.282
0.167,-0.163,0.944,4.822,-1.587,1.465
0.174,-0.163,0.950,4.944,-1.160,1.343
0.178,-0.172,0.957,4.761,-1.038,1.221
0.177,-0.169,0.947,4.578,-0.916,1.282
0.177,-0.161,0.938,4.517,-0.610,1.160
0.179,-0.158,0.932,4.578,-0.732,1.221
0.180,-0.156,0.930,4.578,-1.099,1.221
0.187,-0.164,0.951,5.127,-1.465,0.977
0.186,-0.177,0.961,5.310,-1.465,0.977
0.172,-0.172,0.954,4.883,-1.282,1.099
0.167,-0.166,0.950,4.456,-1.099,1.282
0.169,-0.162,0.944,4.333,-0.549,1.404
0.175,-0.164,0.949,4.395,-0.244,1.404
0.182,-0.173,0.958,4.517,-0.244,1.404
0.177,-0.169,0.947,4.333,0.122,1.465
0.176,-0.162,0.940,4.272,0.061,1.465
0.177,-0.158,0.936,4.089,0.000,1.343
0.181,-0.160,0.935,4.089,-0.427,1.221
0.182,-0.165,0.945,4.333,-0.610,1.221
0.179,-0.166,0.948,4.639,-0.732,1.221
0.175,-0.166,0.945,4.517,-0.793,1.343
0.173,-0.163,0.943,4.456,-0.793,1.465
0.176,-0.164,0.945,4.395,-0.671,1.465
0.177,-0.165,0.948,4.517,-0.671,1.404
0.177,-0.167,0.950,4.517,-0.793,1.526
0.176,-0.166,0.947,4.456,-0.549,1.587
0.176,-0.162,0.943,4.211,-0.488,1.404
0.177,-0.162,0.943,4.333,-0.549,1.404
0.177,-0.162,0.939,4.272,-0.732,1.343
0.178,-0.161,0.939,4.333,-1.221,1.282
0.176,-0.159,0.937,4.456,-1.343,1.221
1.892,-0.506,0.881,-1.587,18.188,76.538
2.000,-0.411,0.478,-3.540,24.048,120.850
1.947,-0.331,0.222,2.930,26.123,165.100
1.772,-0.345,0.151,19.287,21.362,202.698
1.482,-0.455,0.227,40.894,19.775,236.328
1.042,-0.596,0.309,58.838,19.897,264.465
0.536,-0.645,0.506,70.801,17.700,283.752
0.016,-0.718,0.806,78.674,12.329,291.199
